p_val	avg_logFC	pct.1	pct.2	p_val_adj	CellType	Gene
1.61E-151	-0.655781316	0.076	0.233	6.40E-147	Endo	ZEB2
7.05E-151	-0.608750648	0.014	0.14	2.79E-146	Endo	RUNX1
8.77E-151	0.5225867	0.251	0.125	3.48E-146	Endo	SLC44A2
1.41E-150	0.466540644	0.206	0.091	5.58E-146	Endo	EHD2
2.81E-150	-0.472139413	0.009	0.13	1.11E-145	Endo	PARD6G
6.06E-150	-0.55009493	0.087	0.252	2.40E-145	Endo	NUPR1
2.24E-149	-0.511450427	0.036	0.175	8.90E-145	Endo	NDFIP2
8.09E-149	-0.575761073	0.01	0.131	3.21E-144	Endo	FGFR3
1.37E-148	0.498148072	0.264	0.133	5.44E-144	Endo	DUSP5
1.84E-148	-0.540603854	0.13	0.302	7.31E-144	Endo	TUBA1C
3.27E-148	0.38804615	0.5	0.33	1.30E-143	Endo	AKAP13
3.74E-148	0.537307113	0.267	0.137	1.48E-143	Endo	ABL2
3.84E-148	-0.591570636	0.009	0.129	1.52E-143	Endo	RAB27B
5.47E-148	0.404935282	0.13	0.044	2.17E-143	Endo	ABCD4
1.65E-147	0.453021547	0.199	0.086	6.55E-143	Endo	UHRF2
1.73E-147	0.335048026	0.107	0.032	6.85E-143	Endo	NQO1
3.00E-147	-0.497501048	0.011	0.132	1.19E-142	Endo	TSPAN5
4.62E-147	-0.568105945	0.005	0.121	1.83E-142	Endo	PVRL4
5.71E-147	0.384860927	0.529	0.399	2.26E-142	Endo	APLP2
6.29E-147	0.463025049	0.202	0.089	2.49E-142	Endo	TIFA
7.09E-147	-0.490813076	0.004	0.119	2.81E-142	Endo	PPP1R14C
7.60E-147	0.402279145	0.115	0.036	3.01E-142	Endo	TMEM140
9.24E-147	-0.62709015	0.024	0.153	3.66E-142	Endo	TPPP3
3.87E-146	-0.772774924	0.06	0.204	1.53E-141	Endo	ZNF331
7.73E-146	0.409518005	0.444	0.287	3.06E-141	Endo	GSN
1.97E-145	0.383422628	0.134	0.046	7.80E-141	Endo	TMCC3
2.22E-145	0.455161594	0.313	0.173	8.81E-141	Endo	FOXO1
2.43E-145	-0.599194126	0.008	0.124	9.64E-141	Endo	COLEC12
2.72E-145	0.348016514	0.158	0.059	1.08E-140	Endo	LEPR
4.52E-145	-0.63202331	0.014	0.136	1.79E-140	Endo	VASN
5.01E-145	-0.638899881	0.022	0.149	1.99E-140	Endo	PLEKHA2
1.59E-144	-0.518821981	0.018	0.144	6.30E-140	Endo	FAM102A
1.72E-144	-0.575843373	0.005	0.119	6.82E-140	Endo	KLK11
7.79E-144	-0.517351526	0.007	0.122	3.09E-139	Endo	LGALS7
9.66E-144	-0.647470109	0.019	0.144	3.83E-139	Endo	ID4
1.69E-143	-0.556919403	0.005	0.117	6.70E-139	Endo	PRSS3
2.85E-143	0.479471662	0.211	0.098	1.13E-138	Endo	TSPAN9
4.08E-143	-0.521114632	0.044	0.183	1.62E-138	Endo	GNAI1
4.14E-143	-0.372276029	0.382	0.572	1.64E-138	Endo	RPL14
4.62E-143	-0.597734542	0.023	0.149	1.83E-138	Endo	RGS10
4.80E-143	0.510517774	0.311	0.178	1.90E-138	Endo	CD109
5.68E-143	-0.779242828	0.005	0.117	2.25E-138	Endo	SCEL
8.21E-143	-0.585347226	0.003	0.115	3.26E-138	Endo	ALDH3B2
8.35E-143	-0.621653542	0.089	0.245	3.31E-138	Endo	SLC38A1
1.95E-142	-0.494006876	0.007	0.121	7.75E-138	Endo	KLC3
2.16E-142	-0.565765416	0.008	0.122	8.56E-138	Endo	ECM2
2.48E-142	-0.560281764	0.005	0.117	9.84E-138	Endo	TMEM40
5.57E-142	-0.578513549	0.175	0.345	2.21E-137	Endo	TMEM66
5.64E-142	0.272649414	0.108	0.032	2.24E-137	Endo	CLEC3B
9.77E-142	-0.757573915	0.005	0.118	3.87E-137	Endo	CLDN4
1.57E-141	-0.53711053	0.03	0.16	6.22E-137	Endo	ACSL1
2.53E-141	0.485306742	0.372	0.236	1.00E-136	Endo	CDC37
3.43E-141	-0.558919794	0.01	0.126	1.36E-136	Endo	LPAR1
4.25E-141	-0.504964231	0.015	0.136	1.69E-136	Endo	RALGPS2
5.74E-141	-0.445740893	0.073	0.226	2.28E-136	Endo	MDH1
7.51E-141	-0.579860525	0.004	0.115	2.98E-136	Endo	TMEM79
1.74E-140	0.462131882	0.415	0.27	6.89E-136	Endo	GBP2
2.22E-140	-0.750657608	0.021	0.143	8.81E-136	Endo	IQGAP2
2.56E-140	-0.907874182	0.001	0.109	1.01E-135	Endo	KRT6C
3.81E-140	-0.667848742	0.018	0.138	1.51E-135	Endo	DSC2
4.04E-140	-0.499785674	0.118	0.279	1.60E-135	Endo	PLP2
4.15E-140	-0.91184347	0.034	0.163	1.65E-135	Endo	RGS1
5.86E-140	0.412284011	0.134	0.048	2.32E-135	Endo	KIAA1671
9.09E-140	0.305675179	0.625	0.463	3.60E-135	Endo	S100A6
1.11E-139	-0.496865479	0.003	0.113	4.39E-135	Endo	CERS3
1.28E-139	-0.620854052	0.014	0.132	5.07E-135	Endo	EFEMP1
1.35E-139	0.426909043	0.352	0.205	5.34E-135	Endo	PMP22
3.46E-139	0.489678519	0.269	0.143	1.37E-134	Endo	KBTBD2
7.24E-139	-0.587047768	0.038	0.171	2.87E-134	Endo	PPIF
8.09E-139	-0.552224872	0.008	0.121	3.21E-134	Endo	CDCP1
8.21E-139	0.397867801	0.133	0.047	3.26E-134	Endo	FRY
8.44E-139	-0.482000279	0.014	0.131	3.35E-134	Endo	C12orf75
8.55E-139	-0.667864818	0.074	0.219	3.39E-134	Endo	SMAP2
4.00E-138	0.523831816	0.208	0.095	1.59E-133	Endo	CYP1B1
4.32E-138	0.396712444	0.166	0.066	1.71E-133	Endo	ITPR1
5.38E-138	-0.645743417	0.02	0.142	2.13E-133	Endo	LAMA2
8.63E-138	-0.598926806	0.003	0.11	3.42E-133	Endo	TNS4
1.34E-137	0.376409412	0.122	0.041	5.33E-133	Endo	SLC8A1
2.11E-137	-0.670835071	0.032	0.159	8.38E-133	Endo	ATP1B1
2.20E-137	-0.481912438	0.007	0.118	8.72E-133	Endo	NOTCH2NL
2.49E-137	-0.559014003	0.018	0.137	9.88E-133	Endo	FAM83G
2.95E-137	-0.862737373	0.024	0.146	1.17E-132	Endo	IGFBP5
4.57E-137	0.440288091	0.147	0.057	1.81E-132	Endo	GPRC5B
6.45E-137	-0.663855079	0.002	0.107	2.56E-132	Endo	A2ML1
1.22E-136	-0.591014504	0.005	0.114	4.84E-132	Endo	ELOVL4
1.60E-136	-0.688095536	0.011	0.123	6.35E-132	Endo	RP11-572C15.6
1.70E-136	0.423492732	0.175	0.075	6.73E-132	Endo	NUDCD1
1.84E-136	-0.604957042	0.013	0.127	7.30E-132	Endo	SOD3
2.13E-136	0.467747757	0.267	0.14	8.43E-132	Endo	EIF2AK2
3.32E-136	-0.508722993	0.042	0.174	1.31E-131	Endo	TSTA3
4.10E-136	-0.778034107	0.014	0.128	1.63E-131	Endo	TNFAIP6
5.53E-136	-0.619853252	0.004	0.111	2.19E-131	Endo	OVOL1
1.18E-135	0.490316803	0.273	0.148	4.70E-131	Endo	CTTNBP2NL
1.27E-135	0.527962877	0.23	0.113	5.05E-131	Endo	XAF1
1.69E-135	-0.662178305	0.014	0.129	6.68E-131	Endo	DPT
1.69E-135	0.389406236	0.486	0.345	6.70E-131	Endo	MACF1
1.75E-135	0.527981408	0.164	0.068	6.93E-131	Endo	MED24
1.76E-135	-0.475914935	0.012	0.125	6.98E-131	Endo	KIAA1598
2.36E-135	-0.459048292	0.03	0.156	9.38E-131	Endo	PARD3
3.15E-135	0.446816063	0.313	0.177	1.25E-130	Endo	PHACTR2
5.24E-135	-0.598752226	0.017	0.134	2.08E-130	Endo	STEAP4
6.30E-135	-0.535097299	0.004	0.11	2.50E-130	Endo	DUOXA1
8.78E-135	-0.635626513	0.018	0.135	3.48E-130	Endo	PDGFRA
2.01E-134	-0.461966327	0.043	0.176	7.97E-130	Endo	RAB34
2.27E-134	0.418136357	0.187	0.081	8.99E-130	Endo	SLC12A7
3.44E-134	-0.473214763	0.014	0.128	1.37E-129	Endo	RAB38
4.40E-134	-0.624787397	0.014	0.129	1.74E-129	Endo	EMB
6.25E-134	-0.489581779	0.011	0.122	2.48E-129	Endo	EPS8L2
9.00E-134	-0.593749295	0.012	0.124	3.57E-129	Endo	NOTCH3
9.95E-134	0.341442584	0.564	0.442	3.94E-129	Endo	TPM4
1.02E-133	-0.502182468	0.046	0.179	4.03E-129	Endo	FAM162A
1.28E-133	0.445201631	0.21	0.099	5.09E-129	Endo	LRCH1
1.35E-133	-0.514075155	0.057	0.195	5.35E-129	Endo	RAP2B
1.62E-133	0.441493308	0.196	0.09	6.42E-129	Endo	MAPK3
2.46E-133	-0.597448991	0.075	0.219	9.77E-129	Endo	FAM46A
3.18E-133	0.406917816	0.132	0.048	1.26E-128	Endo	TSPAN18
4.70E-133	0.376318892	0.11	0.036	1.86E-128	Endo	SLC9B2
4.80E-133	-0.521608599	0.01	0.119	1.90E-128	Endo	EMILIN1
5.95E-133	0.434483199	0.284	0.154	2.36E-128	Endo	PRKCDBP
6.57E-133	-0.454431349	0.01	0.12	2.60E-128	Endo	MAP7
6.68E-133	-0.490648028	0.005	0.11	2.65E-128	Endo	HR
9.35E-133	-0.463284914	0.007	0.115	3.71E-128	Endo	CAPNS2
1.06E-132	-0.602480093	0.026	0.148	4.21E-128	Endo	GLIPR1
1.19E-132	-0.552824697	0.012	0.124	4.73E-128	Endo	RCN3
1.26E-132	-0.553704791	0.003	0.106	4.99E-128	Endo	WFDC5
1.63E-132	0.422210455	0.376	0.233	6.46E-128	Endo	CFLAR
1.77E-132	-0.532965349	0.031	0.157	7.01E-128	Endo	MTSS1
2.27E-132	0.386497089	0.153	0.061	9.00E-128	Endo	IRAK2
4.01E-132	-0.461748636	0.011	0.12	1.59E-127	Endo	PLBD1
6.17E-132	0.471879663	0.24	0.123	2.45E-127	Endo	INPP1
6.53E-132	-0.477557881	0.023	0.143	2.59E-127	Endo	TTC39C
7.78E-132	-0.527894199	0.008	0.115	3.09E-127	Endo	EXPH5
7.79E-132	0.435928157	0.255	0.132	3.09E-127	Endo	TSPAN4
8.56E-132	-0.396900648	0.004	0.109	3.39E-127	Endo	EFS
9.30E-132	-0.494063841	0.361	0.492	3.69E-127	Endo	FTL
2.29E-131	-0.526932001	0.027	0.149	9.08E-127	Endo	C19orf33
2.93E-131	-0.453236781	0.039	0.167	1.16E-126	Endo	RHOQ
6.03E-131	-0.497308485	0.005	0.109	2.39E-126	Endo	HOOK1
7.80E-131	0.393097481	0.352	0.2	3.09E-126	Endo	NNMT
1.22E-130	-0.538891727	0.01	0.119	4.83E-126	Endo	BICC1
1.33E-130	-0.565512182	0.019	0.135	5.26E-126	Endo	RNASET2
1.68E-130	-0.516468607	0.036	0.161	6.67E-126	Endo	SQLE
2.16E-130	-0.476945504	0.017	0.13	8.56E-126	Endo	TMEM54
2.72E-130	-0.448126711	0.038	0.166	1.08E-125	Endo	DNPH1
5.10E-130	-0.494117818	0.055	0.189	2.02E-125	Endo	IDH2
5.37E-130	-0.419501553	0.048	0.181	2.13E-125	Endo	OAT
6.62E-130	-0.588929899	0.018	0.131	2.62E-125	Endo	ISLR
7.77E-130	-0.447116445	0.006	0.11	3.08E-125	Endo	NEO1
7.84E-130	-0.49918082	0.013	0.124	3.11E-125	Endo	LTB4R
9.63E-130	-0.546611938	0.108	0.26	3.82E-125	Endo	CYLD
1.44E-129	-0.496004972	0.061	0.2	5.69E-125	Endo	ATP6V1B2
2.22E-129	-0.522703357	0.039	0.166	8.80E-125	Endo	CTNNBIP1
3.40E-129	0.388033424	0.113	0.038	1.35E-124	Endo	DCHS1
4.64E-129	-0.766505107	0.028	0.147	1.84E-124	Endo	CXCR4
5.18E-129	0.394853327	0.469	0.321	2.05E-124	Endo	KMT2E
1.09E-128	0.434234929	0.446	0.309	4.32E-124	Endo	JMJD1C
1.74E-128	-0.673057442	0.017	0.128	6.88E-124	Endo	CD53
2.71E-128	-0.476437455	0.09	0.237	1.07E-123	Endo	MAPK6
9.30E-128	-0.484771405	0.151	0.31	3.69E-123	Endo	S100A11
9.54E-128	0.331100847	0.101	0.032	3.78E-123	Endo	TEAD4
9.86E-128	-0.591142888	0.01	0.115	3.91E-123	Endo	SPON1
1.16E-127	-0.527968199	0.076	0.218	4.61E-123	Endo	RAB31
1.20E-127	-0.556909914	0.026	0.143	4.78E-123	Endo	MSMO1
1.69E-126	-0.442470173	0.109	0.261	6.68E-122	Endo	CYC1
1.83E-126	0.387389204	0.173	0.074	7.25E-122	Endo	OLFML2A
1.87E-126	-0.621862329	0.009	0.113	7.40E-122	Endo	CPXM1
1.94E-126	0.350456368	0.366	0.209	7.70E-122	Endo	SERPINH1
2.54E-126	-0.75934775	0.007	0.109	1.01E-121	Endo	SERPINB2
2.98E-126	-0.720352914	0.022	0.135	1.18E-121	Endo	SAMSN1
3.32E-126	-0.462933518	0.066	0.203	1.31E-121	Endo	TALDO1
3.81E-126	0.471045484	0.191	0.089	1.51E-121	Endo	PTPRG
5.03E-126	-0.490453246	0.049	0.179	1.99E-121	Endo	C1orf198
5.33E-126	0.336257264	0.542	0.378	2.11E-121	Endo	SOD2
5.42E-126	-0.436834021	0.014	0.123	2.15E-121	Endo	NBPF10
6.25E-126	-0.568145952	0.087	0.228	2.48E-121	Endo	SH3KBP1
8.54E-126	-0.458245805	0.007	0.109	3.39E-121	Endo	SYTL1
8.59E-126	-0.461113726	0.01	0.115	3.41E-121	Endo	ZNF185
9.99E-126	-0.526456099	0.007	0.11	3.96E-121	Endo	SEMA3C
1.18E-125	-0.535384309	0.005	0.105	4.67E-121	Endo	EPHB6
2.28E-125	-0.45352152	0.013	0.121	9.03E-121	Endo	PYGL
2.50E-125	-0.496800186	0.005	0.106	9.91E-121	Endo	EPHX3
3.60E-125	0.401068272	0.266	0.142	1.43E-120	Endo	PSIP1
5.12E-125	-0.532173615	0.036	0.158	2.03E-120	Endo	GAS7
5.43E-125	-0.508123759	0.02	0.133	2.15E-120	Endo	PTGES
1.71E-124	0.469836574	0.299	0.177	6.80E-120	Endo	CD2AP
2.13E-124	-0.494171713	0.007	0.109	8.44E-120	Endo	AXL
2.29E-124	-0.501556063	0.01	0.114	9.06E-120	Endo	TMEM176A
3.09E-124	-0.437223535	0.006	0.107	1.22E-119	Endo	IGSF3
3.23E-124	0.431646792	0.156	0.065	1.28E-119	Endo	FRMD4A
3.33E-124	0.346308475	0.577	0.463	1.32E-119	Endo	YBX3
3.42E-124	0.297087998	0.397	0.224	1.36E-119	Endo	FSTL1
5.26E-124	0.349741583	0.159	0.065	2.08E-119	Endo	RAB7L1
6.73E-124	-0.516381895	0.111	0.259	2.67E-119	Endo	CYCS
7.79E-124	-0.48899348	0.023	0.137	3.09E-119	Endo	MT1E
1.05E-123	-0.59163982	0.138	0.291	4.18E-119	Endo	DST
2.23E-123	-0.473710901	0.005	0.104	8.84E-119	Endo	FAM83C
3.74E-123	-0.47094302	0.164	0.323	1.48E-118	Endo	GPX4
4.80E-123	-0.574032707	0.018	0.127	1.90E-118	Endo	PAK1
6.76E-123	-0.538646574	0.006	0.105	2.68E-118	Endo	ADAMTS2
1.15E-122	-0.409237778	0.004	0.101	4.55E-118	Endo	GJB5
1.33E-122	-0.52827917	0.011	0.115	5.26E-118	Endo	PDPN
2.64E-122	0.458309113	0.324	0.198	1.05E-117	Endo	CNN3
2.84E-122	0.477816665	0.239	0.127	1.13E-117	Endo	OSBPL1A
3.61E-122	-0.46833665	0.012	0.117	1.43E-117	Endo	APOBEC3C
3.69E-122	-0.538204971	0.028	0.143	1.46E-117	Endo	DDR2
9.56E-122	-0.365573627	0.381	0.547	3.79E-117	Endo	ARPC2
1.06E-121	-0.493283296	0.008	0.109	4.19E-117	Endo	CD248
1.22E-121	0.439118201	0.382	0.258	4.85E-117	Endo	SEPW1
1.91E-121	-0.619741862	0.014	0.12	7.58E-117	Endo	ANK2
5.95E-121	0.367516404	0.123	0.045	2.36E-116	Endo	TECPR1
9.96E-121	0.365291931	0.185	0.084	3.95E-116	Endo	CD40
1.17E-120	-0.647563704	0.046	0.169	4.63E-116	Endo	NR4A3
1.22E-120	-0.500387175	0.164	0.321	4.85E-116	Endo	S100A4
1.24E-120	-0.455755713	0.105	0.251	4.92E-116	Endo	EIF6
1.76E-120	-0.612981938	0.005	0.101	6.99E-116	Endo	POF1B
3.60E-120	-0.522077468	0.011	0.113	1.43E-115	Endo	ANPEP
3.86E-120	-0.430394081	0.124	0.274	1.53E-115	Endo	COX8A
1.34E-119	0.427950038	0.153	0.065	5.31E-115	Endo	ARNTL2
3.69E-119	-0.453482442	0.012	0.114	1.46E-114	Endo	VAV3
4.22E-119	-0.503043912	0.009	0.108	1.67E-114	Endo	VGLL3
4.46E-119	0.410617419	0.16	0.069	1.77E-114	Endo	PLSCR4
5.01E-119	0.41851867	0.134	0.052	1.99E-114	Endo	EPHB4
5.08E-119	-0.715872743	0.011	0.112	2.01E-114	Endo	INHBA
1.01E-118	-0.568350907	0.011	0.111	4.01E-114	Endo	SLC7A5
1.18E-118	0.387411482	0.318	0.186	4.68E-114	Endo	ARPC1B
1.69E-118	-0.442554699	0.244	0.403	6.70E-114	Endo	DYNLL1
1.73E-118	-1.008361206	0.009	0.108	6.88E-114	Endo	KRT2
3.17E-118	-0.504393618	0.104	0.246	1.26E-113	Endo	STAT1
8.13E-118	-0.479420446	0.017	0.122	3.22E-113	Endo	EFEMP2
1.65E-117	-0.420901481	0.173	0.333	6.53E-113	Endo	C12orf57
2.24E-117	0.401125555	0.472	0.339	8.86E-113	Endo	TXNIP
2.95E-117	-0.407604937	0.192	0.354	1.17E-112	Endo	ATP5A1
3.24E-117	0.374203265	0.113	0.04	1.28E-112	Endo	MANSC1
4.49E-117	-0.496575678	0.022	0.129	1.78E-112	Endo	RHOBTB3
4.86E-117	0.438940986	0.168	0.076	1.93E-112	Endo	ZNF521
5.19E-117	0.401628164	0.166	0.073	2.06E-112	Endo	FGD6
5.49E-117	-0.61958586	0.079	0.21	2.18E-112	Endo	STK4
6.44E-117	0.438712191	0.255	0.141	2.55E-112	Endo	SNHG7
1.10E-116	0.303635389	0.584	0.432	4.36E-112	Endo	HSPH1
1.13E-116	-0.428928887	0.201	0.36	4.47E-112	Endo	COX5B
1.41E-116	-0.442316927	0.009	0.107	5.58E-112	Endo	CDKN2B
1.43E-116	0.389153453	0.187	0.087	5.67E-112	Endo	CBLB
1.72E-116	-0.393638887	0.068	0.2	6.84E-112	Endo	UQCR10
2.00E-116	-0.454729303	0.022	0.129	7.94E-112	Endo	VDR
2.50E-116	-0.576994055	0.01	0.109	9.90E-112	Endo	RASGRP1
2.62E-116	-0.424323995	0.008	0.104	1.04E-111	Endo	ZNF703
3.15E-116	-0.444655844	0.03	0.142	1.25E-111	Endo	CERS6
4.10E-116	-0.525553302	0.031	0.142	1.63E-111	Endo	ANTXR2
3.19E-115	-0.421273912	0.007	0.102	1.26E-110	Endo	F2RL1
3.74E-115	-0.432241871	0.008	0.105	1.48E-110	Endo	RAPGEFL1
7.31E-115	-0.467070814	0.028	0.138	2.90E-110	Endo	PTGS1
1.43E-114	-0.665300633	0.015	0.116	5.67E-110	Endo	ITGB2
2.88E-114	-0.433813818	0.131	0.28	1.14E-109	Endo	ARL8B
3.74E-114	-0.443296953	0.008	0.104	1.48E-109	Endo	KCNK6
1.14E-113	-0.416974957	0.012	0.11	4.51E-109	Endo	DDR1
1.30E-113	-0.688053651	0.068	0.192	5.15E-109	Endo	VCAN
4.30E-113	-0.54345061	0.015	0.115	1.70E-108	Endo	BCL2
6.45E-113	-0.65379548	0.02	0.122	2.56E-108	Endo	RAC2
1.08E-112	-0.485508997	0.017	0.118	4.28E-108	Endo	AVPI1
1.46E-112	0.384526677	0.23	0.119	5.79E-108	Endo	PSMB9
1.78E-112	-0.553715848	0.131	0.272	7.04E-108	Endo	FNBP1
2.77E-112	-0.512782652	0.124	0.262	1.10E-107	Endo	EMP2
3.51E-112	-0.47573978	0.092	0.226	1.39E-107	Endo	DRAP1
3.89E-112	-0.371713145	0.29	0.453	1.54E-107	Endo	ATP5B
3.92E-112	-0.546383019	0.086	0.217	1.55E-107	Endo	PTGER4
3.99E-112	-0.484140962	0.061	0.186	1.58E-107	Endo	AIM1
8.67E-112	0.386706526	0.298	0.172	3.44E-107	Endo	ID3
2.37E-111	0.492160792	0.29	0.177	9.40E-107	Endo	TRIB1
3.10E-111	-0.719195032	0.039	0.151	1.23E-106	Endo	GPR183
4.82E-111	0.299267311	0.112	0.04	1.91E-106	Endo	C1orf54
4.88E-111	0.379396381	0.132	0.053	1.93E-106	Endo	NUDT14
6.71E-111	0.324083462	0.12	0.046	2.66E-106	Endo	IPO11
8.70E-111	0.370981643	0.127	0.05	3.45E-106	Endo	IFIT1
9.33E-111	-0.396561865	0.241	0.402	3.70E-106	Endo	HDLBP
2.30E-110	0.391057977	0.266	0.149	9.10E-106	Endo	ASAP1
3.55E-110	0.340172574	0.142	0.059	1.41E-105	Endo	PGM2L1
7.73E-110	-0.426488006	0.176	0.325	3.06E-105	Endo	RAB10
9.17E-110	0.403641312	0.245	0.134	3.63E-105	Endo	FKBP9
1.11E-109	0.424728848	0.182	0.087	4.39E-105	Endo	TRIM25
1.28E-109	-0.523211046	0.013	0.109	5.09E-105	Endo	SMOC2
1.60E-109	-0.51165893	0.026	0.13	6.36E-105	Endo	CDH11
2.48E-109	-0.631705127	0.069	0.188	9.83E-105	Endo	NRARP
3.20E-109	-0.550777057	0.014	0.109	1.27E-104	Endo	ABI3BP
3.24E-109	0.355370036	0.392	0.251	1.29E-104	Endo	TACC1
3.73E-109	-0.44923856	0.126	0.266	1.48E-104	Endo	CKAP4
4.90E-109	-0.38538545	0.034	0.145	1.94E-104	Endo	PDLIM2
5.44E-109	-0.626211633	0.02	0.12	2.16E-104	Endo	CYTIP
8.16E-109	0.273407064	0.127	0.048	3.24E-104	Endo	HLA-DOA
1.23E-108	-0.42042795	0.012	0.106	4.87E-104	Endo	PRKCD
1.38E-108	-0.43305167	0.011	0.104	5.47E-104	Endo	NFATC4
2.27E-108	-0.431277064	0.168	0.314	9.00E-104	Endo	SLC25A5
3.02E-108	0.39438204	0.21	0.107	1.20E-103	Endo	ZNF281
4.76E-108	-0.410210547	0.01	0.102	1.89E-103	Endo	MFSD2A
4.83E-108	-0.428693243	0.124	0.263	1.91E-103	Endo	APRT
5.66E-108	-0.477074555	0.038	0.148	2.24E-103	Endo	MT1X
6.75E-108	-0.409105001	0.038	0.149	2.68E-103	Endo	MEGF9
1.39E-107	-0.39835651	0.016	0.112	5.52E-103	Endo	STAP2
1.47E-107	0.428931515	0.161	0.072	5.82E-103	Endo	HMOX1
1.54E-107	-0.475183763	0.148	0.291	6.12E-103	Endo	SYAP1
1.56E-107	0.473157432	0.265	0.155	6.19E-103	Endo	SLC25A25
1.63E-107	0.430203284	0.247	0.138	6.47E-103	Endo	TMEM245
2.81E-107	0.341497701	0.134	0.055	1.12E-102	Endo	PPP1R13B
3.68E-107	-0.417095765	0.186	0.341	1.46E-102	Endo	OSBPL8
3.68E-107	-0.407094951	0.161	0.31	1.46E-102	Endo	ATP5L
3.74E-107	-0.379848282	0.012	0.105	1.48E-102	Endo	XG
4.39E-107	-0.596925955	0.159	0.291	1.74E-102	Endo	ARL4C
6.14E-107	-0.421399125	0.09	0.221	2.43E-102	Endo	CREG1
6.70E-107	-0.421672153	0.061	0.182	2.66E-102	Endo	CAPN1
8.70E-107	-0.408364089	0.049	0.164	3.45E-102	Endo	TMEM159
8.81E-107	-0.406588464	0.045	0.159	3.49E-102	Endo	DCXR
1.38E-106	0.381973296	0.134	0.055	5.47E-102	Endo	ASAP2
1.76E-106	0.353955385	0.154	0.068	6.99E-102	Endo	CA5B
2.24E-106	-0.707053694	0.031	0.134	8.87E-102	Endo	FYB
5.97E-106	-0.484128889	0.05	0.164	2.37E-101	Endo	HMGCR
8.23E-106	-0.607431371	0.014	0.107	3.26E-101	Endo	IKZF1
1.32E-105	-0.417575395	0.043	0.154	5.25E-101	Endo	SNAI2
1.72E-105	0.420523376	0.263	0.15	6.84E-101	Endo	SNRK
2.33E-105	0.447860281	0.289	0.178	9.23E-101	Endo	10-Sep
3.96E-105	0.451103775	0.132	0.055	1.57E-100	Endo	FGF2
4.01E-105	0.399071626	0.176	0.085	1.59E-100	Endo	TRIOBP
6.41E-105	-0.420593745	0.033	0.139	2.54E-100	Endo	KIAA0930
6.59E-105	-0.534314803	0.049	0.161	2.61E-100	Endo	RASD1
8.82E-105	-0.559432385	0.013	0.105	3.50E-100	Endo	CD4
1.72E-104	-0.426502114	0.019	0.116	6.80E-100	Endo	ADCY3
3.47E-104	0.418063921	0.223	0.119	1.38E-99	Endo	SMAD3
7.43E-104	-0.385251171	0.104	0.238	2.94E-99	Endo	MDH2
1.06E-103	-0.391122482	0.012	0.104	4.20E-99	Endo	SEMA4B
1.15E-103	0.41457195	0.141	0.062	4.56E-99	Endo	SHB
1.26E-103	-0.593857165	0.012	0.103	4.99E-99	Endo	IL10RA
1.29E-103	-0.403225653	0.032	0.136	5.10E-99	Endo	ZNF655
1.42E-103	-0.335669372	0.34	0.5	5.62E-99	Endo	SLC25A6
1.44E-103	-0.464941273	0.012	0.102	5.72E-99	Endo	DPP4
1.72E-103	-0.393344098	0.027	0.128	6.82E-99	Endo	ARL4D
1.85E-103	-0.409180222	0.094	0.223	7.35E-99	Endo	UQCRC1
2.32E-103	-0.53675674	0.085	0.207	9.19E-99	Endo	NINJ1
3.51E-103	-0.553429718	0.013	0.103	1.39E-98	Endo	ARHGAP30
6.03E-103	0.387336591	0.428	0.322	2.39E-98	Endo	CTNNA1
6.17E-103	-0.645650872	0.075	0.192	2.45E-98	Endo	FAM129A
8.92E-103	-0.377385394	0.018	0.113	3.54E-98	Endo	CYP7B1
1.29E-102	0.401995213	0.207	0.108	5.13E-98	Endo	STIM2
1.39E-102	-0.751123842	0.032	0.134	5.50E-98	Endo	TRBC2
1.45E-102	-0.415390014	0.191	0.336	5.74E-98	Endo	ENSA
1.70E-102	0.35898388	0.127	0.052	6.75E-98	Endo	EOGT
2.39E-102	0.44713208	0.238	0.136	9.48E-98	Endo	LAPTM4B
2.80E-102	0.281734081	0.255	0.137	1.11E-97	Endo	FXYD5
3.29E-102	0.463780988	0.154	0.071	1.31E-97	Endo	MID1
7.02E-102	-0.531134847	0.016	0.108	2.78E-97	Endo	DOCK10
8.05E-102	-0.562728399	0.033	0.136	3.19E-97	Endo	CPE
8.78E-102	-0.416191808	0.045	0.154	3.48E-97	Endo	FAS
1.05E-101	0.421349392	0.171	0.082	4.15E-97	Endo	EPHA4
1.26E-101	-0.287473061	0.477	0.628	4.99E-97	Endo	UBA52
1.32E-101	-0.456977111	0.117	0.249	5.23E-97	Endo	BNIP3L
1.36E-101	-0.337073519	0.237	0.397	5.38E-97	Endo	SNRPD2
3.03E-101	-0.353849632	0.153	0.301	1.20E-96	Endo	CD164
3.14E-101	-0.391203073	0.028	0.128	1.24E-96	Endo	RARG
3.19E-101	0.401052395	0.226	0.123	1.27E-96	Endo	PTK2
3.20E-101	-0.610937655	0.016	0.107	1.27E-96	Endo	CST7
3.82E-101	0.329486694	0.495	0.38	1.52E-96	Endo	JAK1
3.94E-101	-0.405719935	0.049	0.16	1.56E-96	Endo	PAWR
4.42E-101	-0.35796061	0.016	0.108	1.75E-96	Endo	ATIC
5.42E-101	0.372024298	0.412	0.293	2.15E-96	Endo	PEA15
5.75E-101	0.322786171	0.104	0.038	2.28E-96	Endo	NLK
